客户名称,渠道,服务期限,数量,结算月份,不含税收入,开始计费月份,结束计费月份,不含税单价,月摊收入,2017年摊销金额,2017年末累计摊销余额,2018年摊销金额,2018年末累计摊销余额,2019年摊销金额,2019年末累计摊销余额,2020年摊销金额,2020年末累计摊销余额,2021年摊销金额,2021年末累计摊销余额,2022年摊销金额,2022年末累计摊销余额,产品分类,激活开始月份,激活结束月份 
兰州宏远铭商贸有限责任公司,直销,36,10,2018-12,3440.0,2018-12,2021-11-30 00:00:00,344.0,95.55555555555556,0,0,0,0,1146.6666666666667,2293.333333333333,1146.6666666666667,1146.6666666666663,1146.6666666666667,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
郑州汇聚汽车用品有限公司,直销,36,68,2018-12,18768.0,2018-12,2021-11-30 00:00:00,276.0,521.3333333333334,0,0,521.3333333333334,18246.666666666668,6256.0,11990.666666666668,6256.0,5734.666666666668,5734.666666666667,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
杭州快航电子有限公司,直销,24,7,2018-12,2196.5301,2018-12,2020-11-30 00:00:00,313.7900142857143,91.5220875,0,0,0,0,1098.26505,1098.26505,1098.26505,0,0,0,0,0,追踪器,2019-01-01 00:00:00,2020-12-31 00:00:00
青海生物科技产业园华创汽车美容中心,直销,36,88,2018-12,23554.0803,2018-12,2021-11-30 00:00:00,267.6600034090909,654.2800083333334,0,0,654.2800083333334,22899.800291666666,7851.360100000001,15048.440191666665,7851.360100000001,7197.080091666664,7197.080091666668,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
广西瑜健连投资有限公司,直销,36,535,2018-12,143198.102,2018-12,2021-11-30 00:00:00,267.66000373831776,3977.725055555556,0,0,3977.725055555556,139220.37694444446,47732.70066666667,91487.67627777779,47732.70066666667,43754.97561111112,43754.97561111112,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
南宁市朗宁贸易有限责任公司,直销,36,37,2018-12,12728.0,2018-12,2021-11-30 00:00:00,344.0,353.55555555555554,0,0,353.55555555555554,12374.444444444445,4242.666666666666,8131.777777777779,4242.666666666666,3889.111111111113,3889.111111111111,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
重庆卡达能汽车用品有限公司,直销,36,3430,2018-12,918176.7084,2018-12,2021-11-30 00:00:00,267.6900024489796,25504.908566666665,0,0,0,0,306058.9028,612117.8056000001,306058.9028,306058.9028000001,306058.9028,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
江西乐车林贸易有限公司,直销,36,610,2018-12,163272.6022,2018-12,2021-11-30 00:00:00,267.6600036065574,4535.350061111111,0,0,4535.350061111111,158737.25213888887,54424.20073333333,104313.05140555554,54424.20073333333,49888.85067222221,49888.85067222222,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
甘肃诚利源汽车销售服务有限公司,直销,36,43,2018-12,13379.0206,2018-12,2021-11-30 00:00:00,311.1400139534884,371.63946111111113,0,0,371.63946111111113,13007.381138888888,4459.673533333334,8547.707605555555,4459.673533333334,4088.0340722222218,4088.0340722222227,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
兰州驾御汽车服务有限公司,直销,36,300,2018-12,80298.0011,2018-12,2021-11-30 00:00:00,267.6600036666666,2230.5000305555554,0,0,0,0,26766.000366666667,53532.00073333333,26766.000366666667,26766.00036666666,26766.000366666667,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
杭州天一汽车有限公司,直销,36,501,2018-12,134097.6618,2018-12,2021-11-30 00:00:00,267.66000359281435,3724.93505,0,0,0,0,44699.2206,89398.4412,44699.2206,44699.2206,44699.2206,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
重庆德耀隆汽车用品有限公司,直销,36,38,2018-12,8517.32,2018-12,2021-11-30 00:00:00,224.14,236.5922222222222,0,0,0,0,2839.1066666666666,5678.213333333333,2839.1066666666666,2839.1066666666666,2839.1066666666666,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
深圳市富恒业科技有限公司,直销,36,93,2018-12,24892.3803,2018-12,2021-11-30 00:00:00,267.66000322580646,691.4550083333334,0,0,0,0,8297.4601,16594.9202,8297.4601,8297.4601,8297.4601,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
贵州佰喜达汽车科技有限公司,直销,36,103,2018-12,27604.0,2018-12,2021-11-30 00:00:00,268.0,766.7777777777778,0,0,0,0,9201.333333333334,18402.666666666664,9201.333333333334,9201.33333333333,9201.333333333334,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
中山市澳多电子科技有限公司,直销,36,158,2018-12,46714.2806,2018-12,2021-11-30 00:00:00,295.66000379746833,1297.6189055555556,0,0,0,0,15571.426866666667,31142.85373333333,15571.426866666667,15571.426866666663,15571.426866666667,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
南京趣融网络技术有限公司,直销,36,196,2018-12,88200.0,2018-12,2021-11-30 00:00:00,450.0,2450.0,0,0,0,0,29400.0,58800.0,29400.0,29400.0,29400.0,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
甘肃高兴汽车服务有限公司,直销,36,231,2018-12,61958.8203,2018-12,2021-11-30 00:00:00,268.2200012987013,1721.0783416666666,0,0,0,0,20652.9401,41305.8802,20652.9401,20652.9401,20652.9401,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
焦作交运集团富源汽车销售服务有限公司,直销,24,12,2018-12,5988.0,2018-12,2020-11-30 00:00:00,499.0,249.5,0,0,249.5,5738.5,2994.0,2744.5,2744.5,0,0,0,0,0,追踪器,2018-12-01 00:00:00,2020-11-30 00:00:00
乌鲁木齐玉利金鸿汽车用品有限公司,直销,36,355,2018-12,95179.0448,2018-12,2021-11-30 00:00:00,268.1099853521127,2643.8623555555555,0,0,0,0,31726.348266666668,63452.696533333336,31726.348266666668,31726.348266666668,31726.348266666668,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
重庆泽恩汽车用品有限公司,直销,36,113,2018-12,24645.3007,2018-12,2021-11-30 00:00:00,218.10000619469025,684.5916861111111,0,0,684.5916861111111,23960.70901388889,8215.100233333334,15745.608780555554,8215.100233333334,7530.50854722222,7530.508547222223,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
成都易博鑫科技有限公司,直销,36,857,2018-12,229307.4963,2018-12,2021-11-30 00:00:00,267.57000735122523,6369.652675,0,0,0,0,76435.8321,152871.6642,76435.8321,76435.8321,76435.8321,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
宁夏金泰山汽车用品有限公司,直销,36,85,2018-12,22783.4007,2018-12,2021-11-30 00:00:00,268.0400082352941,632.8722416666666,0,0,632.8722416666666,22150.52845833333,7594.466899999999,14556.061558333331,7594.466899999999,6961.594658333332,6961.5946583333325,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
成都车亿科技有限公司,直销,24,5,2018-12,1245.0,2018-12,2020-11-30 00:00:00,249.0,51.875,0,0,51.875,1193.125,622.5,570.625,570.625,0,0,0,0,0,追踪器,2018-12-01 00:00:00,2020-11-30 00:00:00
广东盛世创客汽车科技有限公司,直销,36,99,2018-12,26498.3404,2018-12,2021-11-30 00:00:00,267.66000404040403,736.0650111111112,0,0,0,0,8832.780133333334,17665.560266666667,8832.780133333334,8832.780133333334,8832.780133333334,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
西安汉汇汽车用品有限公司,直销,36,3699,2018-12,990074.3535,2018-12,2021-11-30 00:00:00,267.66000364963503,27502.065375,0,0,0,0,330024.78449999995,660049.569,330024.78449999995,330024.78450000007,330024.78449999995,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
郑州汇聚汽车用品有限公司,直销,36,132,2018-12,36432.0,2018-12,2021-11-30 00:00:00,276.0,1012.0,0,0,0,0,12144.0,24288.0,12144.0,12144.0,12144.0,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,80,2018-12,21412.8003,2018-12,2021-11-30 00:00:00,267.66000375,594.8000083333333,0,0,1189.6000166666665,20223.20028333333,7137.6001,13085.600183333332,7137.6001,5948.000083333332,5948.000083333332,0,0,0,追踪器,2018-11-01 00:00:00,2021-10-31 00:00:00
青海生物科技产业园华创汽车美容中心,直销,36,393,2018-12,105190.3814,2018-12,2021-11-30 00:00:00,267.660003562341,2921.955038888889,0,0,0,0,35063.460466666664,70126.92093333334,35063.460466666664,35063.46046666668,35063.460466666664,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
广西瑜健连投资有限公司,直销,36,110,2018-12,29442.6004,2018-12,2021-11-30 00:00:00,267.6600036363636,817.8500111111111,0,0,0,0,9814.200133333334,19628.400266666664,9814.200133333334,9814.20013333333,9814.200133333334,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
南宁市朗宁贸易有限责任公司,直销,36,5,2018-12,2064.0,2018-12,2021-11-30 00:00:00,412.8,57.333333333333336,0,0,0,0,688.0,1376.0,688.0,688.0,688.0,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
江西乐车林贸易有限公司,直销,36,172,2018-12,46037.5206,2018-12,2021-11-30 00:00:00,267.6600034883721,1278.8200166666668,0,0,0,0,15345.840200000002,30691.6804,15345.840200000002,15345.840199999999,15345.840200000002,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
甘肃诚利源汽车销售服务有限公司,直销,36,1,2018-12,311.14,2018-12,2021-11-30 00:00:00,311.14,8.642777777777777,0,0,0,0,103.71333333333332,207.42666666666668,103.71333333333332,103.71333333333335,103.71333333333332,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
上海晟暨实业有限公司,直销,36,263,2018-12,70484.0,2018-12,2021-11-30 00:00:00,268.0,1957.888888888889,0,0,1957.888888888889,68526.11111111111,23494.666666666668,45031.44444444444,23494.666666666668,21536.77777777777,21536.777777777777,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
贵州佰喜达汽车科技有限公司,直销,36,59,2018-12,15812.0,2018-12,2021-11-30 00:00:00,268.0,439.22222222222223,0,0,0,0,4831.444444444444,10980.555555555555,5270.666666666667,5709.888888888888,5270.666666666667,439.2222222222208,439.22222222222223,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
大庆名派大众汽车销售服务有限公司,代销,36,85,2018-12,26723.9995,2018-12,2021-11-30 00:00:00,314.39999411764705,742.3333194444444,0,0,742.3333194444444,25981.666180555556,8907.999833333333,17073.66634722222,8907.999833333333,8165.6665138888875,8165.666513888889,0,0,0,追踪器,2018-11-01 00:00:00,2021-10-31 00:00:00
新疆贝尔鑫商贸有限公司,直销,36,443,2018-12,118688.5659,2018-12,2021-11-30 00:00:00,267.9200133182844,3296.9046083333333,0,0,3296.9046083333333,115391.66129166666,39562.855299999996,75828.80599166667,39562.855299999996,36265.95069166667,36265.950691666665,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
广汇汽车,广汇,36,261,2018-12,45000.0078,2018-12,2021-11-30 00:00:00,172.41382298850576,1250.0002166666666,0,0,1250.0002166666666,43750.00758333333,15000.0026,28750.004983333332,15000.0026,13750.002383333333,13750.002383333333,0,0,0,追踪器,2018-09-01 00:00:00,2021-08-31 00:00:00
广州南方众悦汽车用品有限公司,直销,36,39,2018-12,15132.0,2018-12,2021-11-30 00:00:00,388.0,420.3333333333333,0,0,420.3333333333333,14711.666666666666,5044.0,9667.666666666666,5044.0,4623.666666666666,4623.666666666666,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
焦作交运集团富源汽车销售服务有限公司,直销,24,2,2018-12,998.0,2018-12,2020-11-30 00:00:00,499.0,41.583333333333336,0,0,0,0,499.0,499.0,499.0,0,0,0,0,0,追踪器,2019-01-01 00:00:00,2020-12-31 00:00:00
重庆泽恩汽车用品有限公司,直销,36,37,2018-12,8069.7002,2018-12,2021-11-30 00:00:00,218.1000054054054,224.1583388888889,0,0,0,0,2689.9000666666666,5379.800133333334,2689.9000666666666,2689.9000666666675,2689.9000666666666,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
杭州佳途实业有限公司,直销,36,10,2018-12,3880.0,2018-12,2021-11-30 00:00:00,388.0,107.77777777777777,0,0,0,0,1185.5555555555554,2694.4444444444443,1293.3333333333333,1401.111111111111,1293.3333333333333,107.77777777777783,107.77777777777777,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
宁夏金泰山汽车用品有限公司,直销,36,886,2018-12,237483.4476,2018-12,2021-11-30 00:00:00,268.0400085778781,6596.762433333333,0,0,0,0,79161.1492,158322.29840000003,79161.1492,79161.14920000003,79161.1492,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
广汇汽车,广汇,36,15558,2018-12,4527467.5627,2018-12,2021-11-30 00:00:00,291.00575669751896,125762.98785277776,0,0,125762.98785277776,4401704.574847222,1509155.8542333331,2892548.7206138894,1509155.8542333331,1383392.8663805563,1383392.8663805553,0,0,0,追踪器,2018-11-01 00:00:00,2021-10-31 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,1120,2018-12,299779.2041,2018-12,2021-11-30 00:00:00,267.66000366071427,8327.200113888888,0,0,8327.200113888888,291452.0039861111,99926.40136666666,191525.60261944443,99926.40136666666,91599.20125277777,91599.20125277777,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
重庆鑫华成商贸有限公司,直销,36,749,2018-12,173153.8145,2018-12,2021-11-30 00:00:00,231.17999265687584,4809.828180555556,0,0,4809.828180555556,168343.98631944446,57717.938166666674,110626.04815277779,57717.938166666674,52908.109986111114,52908.109986111114,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
广汇汽车,广汇,36,32,2018-12,5517.2406,2018-12,2021-11-30 00:00:00,172.41376875,153.25668333333334,0,0,153.25668333333334,5363.983916666667,1839.0802,3524.9037166666667,1839.0802,1685.8235166666666,1685.8235166666668,0,0,0,追踪器,2018-08-01 00:00:00,2021-07-31 00:00:00
青海生物科技产业园华创汽车美容中心,直销,36,19,2018-12,5085.5401,2018-12,2021-11-30 00:00:00,267.6600052631579,141.2650027777778,0,0,0,0,1553.9150305555559,3531.6250694444443,1695.1800333333335,1836.4450361111108,1695.1800333333335,141.26500277777723,141.2650027777778,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
广西瑜健连投资有限公司,直销,36,55,2018-12,14721.3002,2018-12,2021-11-30 00:00:00,267.6600036363636,408.9250055555556,0,0,0,0,4498.175061111111,10223.125138888889,4907.100066666667,5316.025072222222,4907.100066666667,408.9250055555549,408.9250055555556,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
江西乐车林贸易有限公司,直销,36,18,2018-12,4817.8801,2018-12,2021-11-30 00:00:00,267.6600055555556,133.8300027777778,0,0,0,0,1472.1300305555558,3345.7500694444443,1605.9600333333335,1739.7900361111108,1605.9600333333335,133.83000277777728,133.8300027777778,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
甘肃诚利源汽车销售服务有限公司,直销,36,6,2018-12,1866.8401,2018-12,2021-11-30 00:00:00,311.14001666666667,51.85666944444444,0,0,0,0,570.4233638888888,1296.416736111111,622.2800333333333,674.1367027777777,622.2800333333333,51.85666944444438,51.85666944444444,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
葫芦岛市川达实业有限公司,代销,36,419,2018-12,149541.0974,2018-12,2021-11-30 00:00:00,356.8999937947494,4153.919372222223,0,0,4153.919372222223,145387.1780277778,49847.03246666667,95540.14556111112,49847.03246666667,45693.113094444445,45693.113094444445,0,0,0,追踪器,2018-10-01 00:00:00,2021-09-30 00:00:00
天津市征辉创业科技有限公司,直销,36,31,2018-12,11180.0,2018-12,2021-11-30 00:00:00,360.64516129032256,310.55555555555554,0,0,310.55555555555554,10869.444444444445,3726.6666666666665,7142.777777777779,3726.6666666666665,3416.1111111111127,3416.111111111111,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
上海晟暨实业有限公司,直销,36,526,2018-12,140968.0,2018-12,2021-11-30 00:00:00,268.0,3915.777777777778,0,0,0,0,46989.333333333336,93978.66666666666,46989.333333333336,46989.33333333332,46989.333333333336,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,37,2018-12,13731.0695,2018-12,2021-11-30 00:00:00,371.1099864864865,381.4185972222222,0,0,381.4185972222222,13349.650902777777,4577.023166666667,8772.62773611111,4577.023166666667,4195.604569444443,4195.604569444445,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
大庆名派丰田汽车销售服务有限公司,代销,36,35,2018-12,12069.0495,2018-12,2021-11-30 00:00:00,344.82998571428567,335.251375,0,0,335.251375,11733.798125,4023.0164999999997,7710.781625,4023.0164999999997,3687.765125,3687.765125,0,0,0,追踪器,2018-11-01 00:00:00,2021-10-31 00:00:00
兰州宏远铭商贸有限责任公司,直销,36,10,2018-12,3440.0,2018-12,2021-11-30 00:00:00,344.0,95.55555555555556,0,0,95.55555555555556,3344.4444444444443,1146.6666666666667,2197.7777777777774,1146.6666666666667,1051.1111111111106,1051.111111111111,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
新疆贝尔鑫商贸有限公司,直销,36,1066,2018-12,285602.7343,2018-12,2021-11-30 00:00:00,267.9200134146342,7933.409286111111,0,0,0,0,95200.91143333333,190401.82286666668,95200.91143333333,95200.91143333336,95200.91143333333,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
广汇汽车,广汇,36,56,2018-12,11817.5135,2018-12,2021-11-30 00:00:00,211.02702678571427,328.2642638888889,0,0,328.2642638888889,11489.24923611111,3939.1711666666665,7550.078069444444,3939.1711666666665,3610.9069027777773,3610.9069027777778,0,0,0,追踪器,2018-10-01 00:00:00,2021-09-30 00:00:00
广州南方众悦汽车用品有限公司,直销,36,11,2018-12,4268.0,2018-12,2021-11-30 00:00:00,388.0,118.55555555555556,0,0,0,0,1422.6666666666667,2845.333333333333,1422.6666666666667,1422.6666666666663,1422.6666666666667,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
广东亚太汽车实业有限公司,代销,36,2,2018-12,1275.86,2018-12,2021-11-30 00:00:00,637.93,35.440555555555555,0,0,35.440555555555555,1240.4194444444443,425.28666666666663,815.1327777777776,425.28666666666663,389.846111111111,389.8461111111111,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
焦作交运集团富源汽车销售服务有限公司,直销,36,1,2018-12,683.0,2018-12,2021-11-30 00:00:00,683.0,18.97222222222222,0,0,0,0,227.66666666666666,455.33333333333337,227.66666666666666,227.6666666666667,227.66666666666666,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
云南行知经济信息咨询服务有限公司,直销,36,18,2019-01,6581.6999,2019-01,2021-12-31 00:00:00,365.6499944444444,182.8249972222222,0,0,0,0,1462.5999777777777,5119.099922222222,2193.8999666666664,2925.1999555555553,2193.8999666666664,731.299988888889,731.2999888888888,0,追踪器,2019-05-01 00:00:00,2022-04-30 00:00:00
深圳市富恒业科技有限公司,直销,36,933,2019-01,249730.7981,2019-01,2021-12-31 00:00:00,267.66430664523045,6936.96661388889,0,0,0,0,83243.59936666668,166487.19873333332,83243.59936666668,83243.59936666665,83243.59936666668,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
南宁市朗宁贸易有限责任公司,直销,36,28,2019-01,9751.5597,2019-01,2021-12-31 00:00:00,348.2699892857143,270.87665833333335,0,0,0,0,3250.5199000000002,6501.0398,3250.5199000000002,3250.5198999999993,3250.5199000000002,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
中山市澳多电子科技有限公司,直销,36,64,2019-01,19625.5996,2019-01,2021-12-31 00:00:00,306.64999375,545.1555444444444,0,0,0,0,6541.866533333334,13083.733066666668,6541.866533333334,6541.866533333334,6541.866533333334,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
广东盛世创客汽车科技有限公司,直销,36,106,2019-01,28372.4165,2019-01,2021-12-31 00:00:00,267.6643066037736,788.1226805555556,0,0,0,0,8669.349486111112,19703.06701388889,9457.472166666666,10245.594847222223,9457.472166666666,788.1226805555561,788.1226805555556,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
云南行知经济信息咨询服务有限公司,直销,36,52,2019-01,19013.7997,2019-01,2021-12-31 00:00:00,365.6499942307692,528.1611027777777,0,0,0,0,5809.772130555555,13204.027569444444,6337.933233333333,6866.094336111111,6337.933233333333,528.1611027777781,528.1611027777777,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
成都易博鑫科技有限公司,直销,36,1399,2019-01,374462.365,2019-01,2021-12-31 00:00:00,267.66430664760543,10401.732361111111,0,0,0,0,124820.78833333333,249641.57666666666,124820.78833333333,124820.78833333333,124820.78833333333,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
重庆泽恩汽车用品有限公司,直销,36,181,2019-01,31206.8984,2019-01,2021-12-31 00:00:00,172.41380331491712,866.8582888888889,0,0,0,0,10402.299466666667,20804.59893333333,10402.299466666667,10402.299466666664,10402.299466666667,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
哈密市名驰汽车服务有限公司,直销,36,61,2019-01,16327.5227,2019-01,2021-12-31 00:00:00,267.664306557377,453.5422972222222,0,0,0,0,5442.507566666666,10885.015133333334,5442.507566666666,5442.507566666668,5442.507566666666,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
乌鲁木齐玉利金鸿汽车用品有限公司,直销,36,64,2019-01,17130.2402,2019-01,2021-12-31 00:00:00,267.660003125,475.84000555555554,0,0,0,0,5234.240061111111,11896.000138888889,5710.080066666666,6185.920072222222,5710.080066666666,475.84000555555576,475.84000555555554,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
郑州汇聚汽车用品有限公司,直销,36,227,2019-01,62131.9006,2019-01,2021-12-31 00:00:00,273.70881321585904,1725.8861277777778,0,0,0,0,20710.633533333334,41421.26706666667,20710.633533333334,20710.633533333334,20710.633533333334,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
西安汉汇汽车用品有限公司,直销,36,1589,2019-01,425573.3,2019-01,2021-12-31 00:00:00,267.8246066708622,11821.480555555556,0,0,0,0,141857.76666666666,283715.5333333333,141857.76666666666,141857.76666666666,141857.76666666666,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
焦作交运集团富源汽车销售服务有限公司,直销,36,17,2019-01,9380.3402,2019-01,2021-12-31 00:00:00,551.7847176470589,260.56500555555556,0,0,0,0,3126.7800666666667,6253.560133333334,3126.7800666666667,3126.7800666666676,3126.7800666666667,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
云南行知经济信息咨询服务有限公司,直销,36,52,2019-01,19013.7997,2019-01,2021-12-31 00:00:00,365.6499942307692,528.1611027777777,0,0,0,0,3697.127719444444,15316.671980555555,6337.933233333333,8978.738747222222,6337.933233333333,2640.8055138888885,2640.8055138888885,0,追踪器,2019-06-01 00:00:00,2022-05-31 00:00:00
云南玛派汽车销售服务有限公司,直销,36,50,2019-01,18282.37,2019-01,2021-12-31 00:00:00,365.6474,507.8436111111111,0,0,0,0,6094.123333333333,12188.246666666666,6094.123333333333,6094.123333333333,6094.123333333333,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
深圳市富恒业科技有限公司,直销,36,30,2019-01,8029.9292,2019-01,2021-12-31 00:00:00,267.6643066666667,223.05358888888887,0,0,0,0,2453.5894777777776,5576.339722222222,2676.6430666666665,2899.6966555555555,2676.6430666666665,223.05358888888895,223.05358888888887,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,74,2019-01,19137.9316,2019-01,2021-12-31 00:00:00,258.6206972972973,531.6092111111111,0,0,0,0,6379.310533333333,12758.621066666667,6379.310533333333,6379.310533333333,6379.310533333333,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
南宁市朗宁贸易有限责任公司,直销,36,5,2019-01,2116.38,2019-01,2021-12-31 00:00:00,423.276,58.788333333333334,0,0,0,0,646.6716666666666,1469.7083333333335,705.46,764.2483333333334,705.46,58.78833333333341,58.788333333333334,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
大庆名派丰田汽车销售服务有限公司,代销,36,17,2019-01,5862.0693,2019-01,2021-12-31 00:00:00,344.82760588235294,162.83525833333334,0,0,0,0,1954.0231,3908.0461999999998,1954.0231,1954.0230999999997,1954.0231,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
成都车亿科技有限公司,直销,24,6,2019-01,1805.1599,2019-01,2020-12-31 00:00:00,300.85998333333333,75.21499583333333,0,0,0,0,902.57995,902.57995,902.57995,0,0,0,0,0,追踪器,2019-01-01 00:00:00,2020-12-31 00:00:00
广汇汽车,广汇,36,5078,2019-01,1472874.5472,2019-01,2021-12-31 00:00:00,290.05012745175264,40913.181866666666,0,0,0,0,490958.1824,981916.3647999999,490958.1824,490958.1823999999,490958.1824,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
中山市澳多电子科技有限公司,直销,36,48,2019-01,14719.1997,2019-01,2021-12-31 00:00:00,306.64999374999996,408.8666583333333,0,0,0,0,4497.533241666666,10221.666458333333,4906.399899999999,5315.266558333334,4906.399899999999,408.86665833333427,408.8666583333333,0,追踪器,2019-02-01 00:00:00,2022-01-31 00:00:00
广东亚太汽车实业有限公司,代销,36,100,2019-01,63793.103,2019-01,2021-12-31 00:00:00,637.9310300000001,1772.030638888889,0,0,0,0,21264.367666666665,42528.73533333334,21264.367666666665,21264.367666666672,21264.367666666665,0,0,0,追踪器,2018-12-01 00:00:00,2021-11-30 00:00:00
广东盛世创客汽车科技有限公司,直销,36,32,2019-01,8565.2578,2019-01,2021-12-31 00:00:00,267.66430625,237.92382777777777,0,0,0,0,2379.2382777777775,6186.019522222222,2855.0859333333333,3330.9335888888886,2855.0859333333333,475.8476555555553,475.84765555555555,0,追踪器,2019-03-01 00:00:00,2022-02-28 00:00:00
甘肃嘉盛源商贸有限公司,直销,36,1435,2019-01,384098.28,2019-01,2021-12-31 00:00:00,267.66430662020906,10669.396666666667,0,0,0,0,128032.76000000001,256065.52000000002,128032.76000000001,128032.76000000001,128032.76000000001,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
上海享途网络科技有限公司,直销,36,2,2019-01,775.86,2019-01,2021-12-31 00:00:00,387.93,21.551666666666666,0,0,0,0,258.62,517.24,258.62,258.62,258.62,0,0,0,追踪器,2019-01-01 00:00:00,2021-12-31 00:00:00
云南行知经济信息咨询服务有限公司,直销,36,73,2019-01,26692.4496,2019-01,2021-12-31 00:00:00,365.6499945205479,741.4569333333334,0,0,0,0,7414.569333333334,19277.880266666667,8897.4832,10380.397066666666,8897.4832,1482.9138666666659,1482.9138666666668,0,追踪器,2019-03-01 00:00:00,2022-02-28 00:00:00
